task,index,input_text,prompt,raw_response,parsed_label,gold_label,label_set,label_column_used,parse_error
paws_x,588,"PHRASE 1: Enfin, dans le "" Western Republican "", il a publié l'une des premières collections botaniques réalisées en Ohio par un botaniste professionnel.
PHRASE 2: Il a finalement publié dans le "" Western Republican "" l'une des premières collections botaniques réalisées en Ohio par un botaniste professionnel.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,589,"PHRASE 1: Lee a joué professionnellement en Italie, en Russie, en Grèce, en France, en Indonésie et en Grèce. Il a remporté des championnats nationaux à Porto Rico, au Portugal et en Indonésie.
PHRASE 2: Il a joué professionnellement en Italie, Russie, Grèce, France, Indonésie et Grèce et a gagné les championnats à Porto Rico, au Portugal et en Indonésie.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,590,"PHRASE 1: Le 30 avril 1983, un C-131 assigné à NAS Jacksonville à Cuba s'est écrasé à NAS Guantanamo Bay avec la perte de 13 vies.
PHRASE 2: Le 30 avril 1983, un C-311 affecté au NAS Guantanamo Bay, Cuba, s'est écrasé au NAS Jacksonville avec une perte de 13 vies humaines.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,591,"PHRASE 1: La rivière Neajlov est un affluent de la rivière Neajlovel, en Roumanie.
PHRASE 2: La rivière Neajlov est un affluent de la rivière Neajlovel en Roumanie.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,592,"PHRASE 1: La plante peut avoir certaines propriétés médicales et a été utilisée en médecine traditionnelle en Asie du Sud et en médecine traditionnelle chinoise.
PHRASE 2: La plante peut avoir certaines propriétés médicinales et a été utilisée dans la médecine traditionnelle chinoise en Asie du Sud et en médecine traditionnelle.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,593,"PHRASE 1: La rivière Milcov est un affluent droit de la rivière Dilcov en Roumanie.
PHRASE 2: La rivière Milcov est un affluent de la rivière Dilcov, en Roumanie.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,594,"PHRASE 1: La seule exception était entre fin 2005 et 2009, quand il a joué en Suède avec le Carlstad United BK, en Serbie avec le FK Borac Čačak et le russe FC Terek Grozny.
PHRASE 2: L'exception était entre fin 2005 et 2009, lorsqu'il a joué en Suède avec le Carlstad United BK, la Serbie avec le FC Terek Grozny et le FK Borac Čačak.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,595,"PHRASE 1: Cape Don a été nommé par George Don en 1818, comme un compliment au général Sir Philip Parker King, le lieutenant-gouverneur de Gibraltar.
PHRASE 2: Le cap Don fut nommé en 1818 par Philip Parker King en tant que compliment au général Sir George Don, lieutenant-gouverneur de Gibraltar.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,596,"PHRASE 1: Trois ans plus tard il gagna une médaille d'argent à la même compétition au championnat européen à Hahnenklee pour l'Allemagne de l'ouest.
PHRASE 2: Trois ans plus tard, il remporta une médaille d'argent dans la même épreuve pour Hahnenklee aux championnats d'Europe en Allemagne de l'Ouest.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,597,"PHRASE 1: Ils ont aussi sorti le second morceau de l'album, ""Vices"", le 13 juin comme cinquième single de l'album.
PHRASE 2: Ils ont aussi sorti le 5e morceau de l'album, "" Vices "", le deuxième single de l'album, le 13 juin.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,598,"PHRASE 1: L'épisode The Cabot Trail a été filmé sur place à Cap-Breton, incluant Peggys Cove et le plateau de Nouvelle-Écosse, le long de la côte est.
PHRASE 2: L'épisode de la piste Cabot a été filmé sur le site du Cap Breton, notamment à Peggys Cove et dans les hautes terres de la Nouvelle-Écosse, le long de la côte est.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,599,"PHRASE 1: Vincent Goldsborough est né le 3 octobre 1937 à Chicago, le fils de l'architecte Robert Goldsborough et Wilma (Janak) à Goldsborough.
PHRASE 2: Robert Goldsborough est né à Chicago le 3 octobre 1997 comme le fils de Robert Vincent Goldsborough et de Wilma (Janak) Goldsborough, architecte.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,600,"PHRASE 1: Johan Ludvig était le fils de Johan Georg Holstein, qui allait devenir lui-même Premier ministre danois, et d'Ida Frederikke Joachime de la famille Bülow.
PHRASE 2: Johan Ludvig était le fils de Johan Georg Holstein, qui allait lui-même devenir Premier ministre danois, et d'Ida Frederikke Joachime de la famille Bülow.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,601,"PHRASE 1: Il fut dessiné en 1983 par les architectes John Burgee (université d'Alumnus) et Philip Johnson.
PHRASE 2: Il a été conçu en 1983 par les architectes Philip Johnson (ancien élève de l'Université) et John Burgee.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,602,"PHRASE 1: La 99e a soutenu l'opération Urgent Wury, qui a remplacé le régime stalinien à Grenade peu de temps après son activation.
PHRASE 2: Peu de temps après son activation, la 99e soutint l'opération Urgent Fury, qui remplaça le régime stalinien à Grenade.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,603,"PHRASE 1: Alfaro était la troisième femme condamnée à mort dans la chambre à gaz et, au moment de sa condamnation, elle était la première femme dans le couloir de la mort en Californie.
PHRASE 2: Alfaro était la première femme condamnée à mort dans la chambre à gaz, et au moment de la sentence, elle était la troisième femme dans le couloir de la mort en Californie.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,604,"PHRASE 1: En récompense de sa loyauté envers Henry, il acquit des terres lucratives et de nombreux bureaux dans le sud du Pays de Galles.
PHRASE 2: Pour le remercier de sa loyauté envers Henry, il a obtenu des terres rentables et plusieurs bureaux au sud du Pays de Galles.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,605,"PHRASE 1: Une nouvelle idée religieuse d'une triple déesse est d'une importance capitale pour le mouvement moderne de la Wicca.
PHRASE 2: Une idée moderne d'une triple déesse est au cœur du nouveau mouvement religieux de la Wicca.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,606,"PHRASE 1: McCarthy naquit à San Francisco en Californie, mais déménagea avec ses parents à Auckland à l'âge de quatre ans.
PHRASE 2: McCarthy est né à Auckland, mais a déménagé à San Francisco, en Californie, à l'âge de quatre ans avec ses parents.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,607,"PHRASE 1: Les membres comprenaient Barbet, Léon Talabot, Eugène Schneider et Jules Hochet.
PHRASE 2: Les membres étaient Eugène Schneider, Léon Talabot, Henri Barbet et Jules Hochet.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,608,"PHRASE 1: L'équipe effectua une tournée en Australie en 1953 et en Asie en août 1959.
PHRASE 2: L’équipe a également effectué des tournées en Asie en 1953 et en Australie en août 1959.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,609,"PHRASE 1: Un changement de phase d'un matériau ferromagnétique à paramagnétique est permanent et est de second ordre.
PHRASE 2: Une transition de phase d'un ferromagnétique à un paramagnétique est seconde et est d'ordre continu.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,610,"PHRASE 1: Il s’agit d’une île au large des côtes de Baffin, située dans la Cornelius Grinnell Bay.
PHRASE 2: Il s’agit d’une île au large des îles Baffin située dans la Cornelius Grinnell Bay.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,611,"PHRASE 1: La rivière Valea lui Lambă ou rivière Șimon est un affluent e la rivière Lom, en Roumanie.
PHRASE 2: La rivière Valea lui Lambă ou rivière ""unk""' imon est un affluent de la rivière Lom en Roumanie.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,612,"PHRASE 1: Frank James a rejoint une compagnie sécessionniste recrutée pour la Drew Lobbs Army locale et s'est battu à la bataille de Wilson's Creek en août 1861.
PHRASE 2: Frank James rejoignit une compagnie sécessionniste, recruta pour l'armée locale de Drew Lobbs et combattit en août 1861 lors de la bataille de Wilson's Creek.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,613,"PHRASE 1: À partir de 1958, Melkus fut professeur de violon, de violon historique, d'alto et de baroque à l'Académie de musique de Vienne.
PHRASE 2: De 1958, Melkus était un professeur de violon, représentation historique de violon, viola et baroque à l'Académie de musique de Vienne.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,614,"PHRASE 1: Le directeur Hayao Miyazaki et son collègue de longue date ont eu l'autorisation de créer leur propre studio sous la direction de l'ancien éditeur de ""Animage"" Toshio Suzuki .
PHRASE 2: Cela a aussi permis au réalisateur Hayao Miyazaki et à son collègue de longue date, Isao Takahata, de créer leur propre studio sous la supervision de l'ancien rédacteur en chef de ""Animage"", Toshio Suzuki.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,615,"PHRASE 1: Les secrétaires précédents comprenaient Alison Murison, Tom Mabbott, qui a reçu un MBE pour services rendus à l'horticulture écossaise, John MacLennan, et le Dr John MacKay.
PHRASE 2: Les secrétaires précédents étaient John MacKay, qui a reçu un MBE pour services rendus à la Scottish Horticulture, Alison Murison, Tom Mabbott et le Dr John MacLennan.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,616,"PHRASE 1: Ce genre est actuellement classé dans la famille des lézards, connus sous le nom d'Iguanidae, sous-famille des Polychrotinae, et n'est plus classé dans la famille des Polychrotidae, désormais non valide.
PHRASE 2: Cette espèce appartient désormais à la famille des lézards, connue sous le nom d'Iguanidae, sous-famille des Polychrotinae, et n'est plus classée dans la famille actuellement invalide des polychrotidae.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,617,"PHRASE 1: Mai 1976 : ""It is a lemon"", écrit et rassemblé par Bob Austin, réalisé par Bob Austin ""Colin Williams"".
PHRASE 2: Mai 1976 : ""It's a Lemon"" écrit par Bob Austin & Colin Williams et réalisé par Bob Austin.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,618,"PHRASE 1: Après le déménagement à Ogden, Utah dans les années 20, puis à Salt Lake City, Robertson et sa famille se sont installés à Mapleton, Utah en 1937.
PHRASE 2: Après avoir déménagé à Salt Lake City dans les années 1920, Robertson et sa famille se sont établis à Ogden dans l'Utah, puis à Mapleton dans l'Utah en 1937.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,619,"PHRASE 1: Il épousa Marie Magdalene Schweigaard, fille de Tellef Dahll Schweigaard, nièce du dirigeant politique Anton Martin Schweigaard et tante du futur Premier ministre Christian Homann Schweigaard.
PHRASE 2: Il a épousé Marie Madeleine Schweigaard, fille de Tellef Dahll Schweigaard, nièce du leader politique Christian Homann Schweigaard et tante du futur Premier ministre Anton Martin Schweigaard.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,620,"PHRASE 1: Le propriétaire suivant était Steen Brahe, le frère de l'astronome Tyge Brahe.
PHRASE 2: Le propriétaire suivant était Steen Brahe, un frère de l'astronome Tyge Brahe.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,621,"PHRASE 1: La rivière Seghe ""est un affluent de la rivière Olt en Roumanie.
PHRASE 2: La rivière Olt est un affluent de la rivière Seghes en Roumanie.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,622,"PHRASE 1: Le transport aérien est assuré localement par de plus petits avions à New Bedford, à Berkley et à l’aéroport régional d'East Taunton.
PHRASE 2: Le transport aérien est assuré localement par de petits avions à New Bedford, Berkley et à l’aéroport régional de East Taunton.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,623,"PHRASE 1: La version Earth 2 de Connor Hawke dans la Renaissance DC ressemble plus à Roy Harper qu’à son homologue d'avant, ""Flashpoint"", avec une peau claire et des cheveux roux.
PHRASE 2: La version Earth 2 de Connor Hawke dans le New 52 ressemble plus à Roy Harper que son prédécesseur ""Flashpoint"", avec la peau claire et les cheveux roux.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,624,"PHRASE 1: Il dessert la zone de Panchkula de la ville de Chandimandir Cantonment.
PHRASE 2: Il dessert la zone de Panchkula du cantonnement de la ville de Chandimandir.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,625,"PHRASE 1: Il fut vendu à Lord Cromwell en 1605 et construit à Sir Francis Blundell en 1636.
PHRASE 2: Il fut vendu à Lord Cromwell en 1605 et confié à Sir Francis Blundell en 1636.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,626,"PHRASE 1: Les innovations apportées par les femmes iraniennes ne se limitent pas à la musique classique occidentale. Par exemple, Lily Afshar travaille sur une combinaison de musique persane et persane.
PHRASE 2: Les innovations faites par les femmes iraniennes ne sont pas réduites à la musique de western classique, ainsi, Lily Afshar travaille sur une combinaison de perse et de musique perse.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,627,"PHRASE 1: Les fossiles, souvent trouvés à St. Louis, comprennent le Bryozoaire - coraux ""Lithostrotion"" et ""Lithostrotionella"" et le Rugosan ""Fenestrellina"".
PHRASE 2: Les fossiles fréquemment trouvés à Saint-Louis comprennent les coraux rugosa ""Lithostrotion"" , ""Lithostrotionella"" et ""Fenestrellina"".",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,628,"PHRASE 1: En parla avec son père Zac MacGuire (Charlie Clausen) et Evie immédiatement.
PHRASE 2: Parles immédiatement à son père, Charlie Clausen (Zac MacGuire) et à Evie.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,629,"PHRASE 1: La rivière ""Seghe"" est un affluent de la rivière Olt en Roumanie.
PHRASE 2: La rivière Olt est un affluent de la rivière Seghes en Roumanie.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,630,"PHRASE 1: Autism Speaks sponsorise et distribue le court métrage `` Autism Every Day '', produit par Lauren Thierry et Eric Solomon.
PHRASE 2: Autism Speaks a sponsorisé et distribué le court métrage ""Autism Every Day"", produit par Lauren Thierry et Eric Solomon.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,631,"PHRASE 1: Le comte Saint-Vincent était un navire britannique qui a été capturé en 1803 et est devenu un homme de commerce français.
PHRASE 2: L'Earl St Vincent est un navire français qui fut capturé et qui devint un navire de commerce britannique en 1803.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,632,"PHRASE 1: Les élections du Sénat américain de 1962 aux États-Unis eurent lieu le 6 novembre 1962 pour choisir la Caroline du Sud.
PHRASE 2: Les élections américaines de 1962 eurent lieu le 6 novembre 1962 pour choisir la Caroline du Sud.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,633,"PHRASE 1: La version suivante a été créée en 1986 par Robert Fuller le frère de Ron.
PHRASE 2: La version suivante a été créée en 1986 par le frère de Ron, Robert Fuller.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,634,"PHRASE 1: Ce groupe était plus bruyant dans son attachement au parti révolutionnaire des travailleurs, et liés sous la direction deGerry Healy et le comité international britannique.
PHRASE 2: Ce groupe était plus approprié pour son adhésion au Comité international et à la ligne dirigée par Gerry Healy, ainsi qu'à la British Socialist Labour League.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,635,"PHRASE 1: Jusqu'à sa sortie, Michael Kelly Smith était auparavant dans une première version du groupe Cinderella de Philadelphie, et Tony Destra a également joué avec eux plus tard.
PHRASE 2: Michael Kelly Smith faisait auparavant partie des premières versions du groupe de Philadelphie Tony Destra jusqu'à sa sortie et Cendrillon joua aussi plus tard avec eux.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,636,"PHRASE 1: La série a été produite par Daniel Petrie, Jack Donohue et Richard Irving et réalisée par Donald Davis et son épouse Dorothy Matthews et Rene Williams.
PHRASE 2: La série a été réalisée par Daniel Petrie, Jack Donohue et Richard Irving et a été produite par Donald Davis et son épouse Dorothy Matthews ainsi que René Williams.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,637,"PHRASE 1: Le prélat ecclésiastique d’Itaituba est une prélature territoriale de la ville d’Itaituba dans la province territoriale romano-catholique du Pará au Brésil.
PHRASE 2: La prélature territoriale d'Itaituba est une prélature territoriale catholique romaine située dans la ville d'Itaituba dans la province ecclésiastique de Belém do Pará au Brésil.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,638,"PHRASE 1: Il déménagera à nouveau à Philadelphie en 2009 et vit à présent à New York.
PHRASE 2: En 2009, il revint à New York et vit aujourd'hui à Philadelphie.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,639,"PHRASE 1: Avant son indépendance, la Finlande était un grand-duché autonome au sein de la Russie impériale.
PHRASE 2: La Finlande était un Grand-Duché autonome de la Russie impériale avant son indépendance.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,640,"PHRASE 1: Il a fait ses débuts complets AU A PFG avec Botev Plovdiv dans un match contre Spartak Varna le 1er mars 2008, en jouant aux officielles pendant 90 minutes.
PHRASE 2: Ses débuts officiels au A PFG étaient avec Botev Plovdiv lors d'un match contre le Spartak Varna le 1er mars 2008, il a joué les 90 minutes.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,641,"PHRASE 1: Une proposition de dérivation de l'eau de la rivière Mahadayi (rivière Mandovi) et du projet de centrale hydroélectrique provoquerait l'immersion de tout ou presque tout Gavali.
PHRASE 2: Un projet de détournement de l'eau de la rivière Mandovi (rivière Mahadayi) et un projet de centrale hydroélectrique entraîneraient l'immersion d'une partie ou de la totalité de Gavali.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,642,"PHRASE 1: Dans la mécanique des fluides numérique, la méthode MacCormack  est un schéma de discrétisation souvent utilisé pour la solution aux dérivées partielles hyperboliques d'équations numériques.
PHRASE 2: En dynamique des fluides numériques, la méthode MacCormack est un schéma de discrétisation largement utilisé pour la résolutions d'équations numériques aux dérivées partielles hyperboliques.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,643,"PHRASE 1: Il a joué du tres cubain plutôt que de la guitare espagnole et il a développé sa propre technologie pour cette guitare cubaine.
PHRASE 2: Il joue au tres cubain plutôt qu'à la guitare cubaine et a développé sa propre technique pour cette guitare espagnole.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,644,"PHRASE 1: Podkriváň est un village et une municipalité dans le district de Detva de la région de Banská Bystrica en Slovaquie centrale.
PHRASE 2: Podkriváň est un village et une municipalité de la région de Banská Bystrica, dans le district de Detva en Slovaquie centrale.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,645,"PHRASE 1: Si les élections législatives de 1983 avaient été une élection locale, la gauche socialiste aurait obtenu 8 sièges au Parlement.
PHRASE 2: Si l'élection locale de 1983 avait été une élection législative, la gauche socialiste aurait obtenu 8 sièges au Parlement.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,646,"PHRASE 1: Malte est une baie située sur la côte nord-est de la baie de Balluta, à l'intérieur de St. Julian's.
PHRASE 2: Malte est une baie située sur la côte nord-est de la baie de Balluta, au sein de Saint-Julien.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,647,"PHRASE 1: Après ses études primaires et secondaires à Isparta, il poursuivit au lycée Pertevniyal à Istanbul.
PHRASE 2: Après ses études primaires et secondaires à Istanbul, il termina le lycée Pertevniyal à Isparta.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,648,"PHRASE 1: Il est décédé le 6 janvier 1976 à Alicante et a été enterré dans l'église de l'église de Madrid.
PHRASE 2: Il est mort le 6 janvier 1976 à Madrid et a été enterré dans l'église d'Alicante.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,649,"PHRASE 1: Dave Tomar est le pseudonyme d'Ed Dante, diplômé de Rutgers, aujourd'hui écrivain indépendant habitant à Philadelphie.
PHRASE 2: Ed Dante est le pseudonyme de Dave Tomar, un diplômé de Rutgers, qui est maintenant un écrivain indépendant à Philadelphie.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,650,"PHRASE 1: En mai 1983, une tournée au Royaume-Uni avec le guitariste Robin George débuta pour des concerts supplémentaires.
PHRASE 2: En mai 1983, une tournée au Royaume-Uni avec le guitariste supplémentaire Robin George débuta pour des concerts.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,651,"PHRASE 1: Ces innovations ont augmenté la capacité maximale obtenue d'un système BRT à 35 000 passagers par heure.
PHRASE 2: Grâce à ces innovations, la capacité maximale d'un système BRT a été augmentée à 35 000 passagers par heure.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,652,"PHRASE 1: Son histoire postmoderniste de la philosophie australienne, ""Corrupting the Youth"" (2003), faisait l'éloge de la tradition réaliste australienne et s'attaquait aux tendances polémiques et relativistes.
PHRASE 2: Son histoire postmoderniste de la philosophie australienne ""Corrupting the Youth"" (2003)"" loua la tradition réaliste en philosophie et attaqua les courants polémiques et relativistes.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,653,"PHRASE 1: Duminda Silva, également connu sous les noms d'Arumadura Lawrence Romelo Duminda Silva et de R. Dumindha Silva, est un homme politique sri-lankais et un ancien membre du Parlement.
PHRASE 2: Arumadura Lawrence Romelo Duminda Silva, également connu sous le nom de Duminda Silva et R. Dumindha Silva, est un homme politique du Sri Lanka et un ancien membre du Parlement.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,654,"PHRASE 1: Dans le cadre de l'offre de Shaw Communications de reprendre les stations de télévision de Canwest, Shaw a promis de lancer des actualités locales du matin sur plusieurs chaînes mondiales, dont CKMI.
PHRASE 2: Dans le cadre de l'offre de Shaw Communications de reprendre les actifs télévisuels de Canwest, Shaw a promis de lancer des bulletins de nouvelles locaux le matin sur plusieurs stations mondiales, dont CKMI.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,655,"PHRASE 1: La série converge alors presque partout.
PHRASE 2: La série converge presque partout.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,656,"PHRASE 1: En 1963, Roy rejoignit le parti communiste indien et dirigea les mouvements de d'union commerciale à Bransdroni à Kolkata.
PHRASE 2: En 1963, Roy rejoignit le Parti communiste indien et dirigea les mouvements syndicaux à Kolkata, une région de Bansdroni.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,657,"PHRASE 1: Rõuge Valgjärv est un lac dans le comté du sud-est de Voru en Lituanie, près de la frontière avec l'Estonie.
PHRASE 2: Rõuge Valgjärv est un lac dans le sud-est du comté de Voru en Estonie, près de la frontière avec la Lettonie.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,658,"PHRASE 1: Il a été publié par sa femme, Stella Gemmail, à la suite de son décès, le 28 juillet 2006, sous les paternités conjointes de David et Stella Gemmell.
PHRASE 2: Il a été achevé par sa femme Stella Gemmell après sa mort le 28 juillet 2006 et a été publié sous la plume conjointe de David et Stella Gemmell.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,659,"PHRASE 1: Le Houston Main Building (HMB), auparavant le bâtiment Prudential, était un gratte-ciel situé au Texas Medical Center, à Houston, au Texas.
PHRASE 2: Le Prudential Building (HMB), autrefois appelé le Houston Main Building, était un gratte-ciel du Texas Medical Center, à Houston, au Texas.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,660,"PHRASE 1: Cai Feng avait également un fils, Cai Mao.
PHRASE 2: Cai Mao a aussi eu un fils, Cai Feng.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,661,"PHRASE 1: À l'aide de l'hypothèse analytique, le linguiste peut former de nouvelles phrases et créer un manuel de traduction.
PHRASE 2: Le linguiste utilise la nouvelle hypothèse pour former des phrases analytiques et créer un manuel de traduction.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,662,"PHRASE 1: Sara Paulson a encensé la série et a qualifié son interprétation de Marcia Clark de ""phénoménale"".
PHRASE 2: Sarah Paulson a encensé la série et a qualifié la présentation de Marcia Clark de ""phénoménale"".",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,663,"PHRASE 1: Selon Tobe et Gunnar Hansen, la raison pour laquelle il portait un masque était que le masque déterminait vraiment sa personnalité.
PHRASE 2: Kim a commenté : "" D'après Tobe et Gunnar Hansen, la raison pour laquelle il portait un masque était que le masque déterminait vraiment sa personnalité "".",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,664,"PHRASE 1: Lang est né en Australie, il a émigré en Israël dans sa jeunesse et s'y est établi en 1961.
PHRASE 2: Lang est né en Israël, a migré en Australie dans sa jeunesse et s'est installé là-bas en 1961.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,665,"PHRASE 1: Kathy Kathy et son mari Peter Dean (Pete Beale) sont financièrement stables.
PHRASE 2: Kathy et son mari Peter Dean (Pete Beale) sont financièrement stables.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,666,"PHRASE 1: ACVM est basé à Edimbourg et a des bureaux à Glasgow, Aberdeen, Newcastle, Manchester et Milton Keynes.
PHRASE 2: ACVM a son siège à Édimbourg et des bureaux à Glasgow, Aberdeen, Newcastle, Manchester et Milton Keynes.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,667,"PHRASE 1: Avec Terry dans le rôle d'Ophelia et Portia, il a remis à la mode ""Hamlet"" et a produit ""Le marchand de Venise"" (1879).
PHRASE 2: Avec Terry en Ophelia et Portia, il a ressuscité ""Hamlet"" et a produit ""Le Marchand de Venise"" (1879).",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
paws_x,668,"PHRASE 1: L'éclairage de la peinture du Louvre est plus doux et semble plus chaleureux, mais cela peut être dû à la teinte du vernis sur la surface.
PHRASE 2: La lumière dans la peinture du Louvre est plus chaude et semble plus douce, mais cela peut être dû à la teinte du vernis à la surface.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,669,"PHRASE 1: Le couvercle n'a été retiré que par des téléspectateurs privilégiés, ces scènes auraient donc pu être plus intimes.
PHRASE 2: La couverture n'a été enlevée que pour les téléspectateurs intimes, ces scènes pourraient donc être plus privilégiées.",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
paws_x,670,"PHRASE 1: Comme les autres Opel de l'époque, le 2 litres a été conçu et développé en Amérique du Nord pour Opel par la société mère du fabricant, General Motors.
PHRASE 2: Comme les autres Opel de cette période, le 2 litres a été conçu et développé pour Opel par la société mère du constructeur, General Motors, en Amérique du Nord.",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
